time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1608237300,22572.1,22606.6,22555,22606.6,19.33,436397.69,force_direct,
1608237360,22654.4,22673.3,22557,22572.1,12.12,274047.29,force_direct,
1608237420,22608.1,22671.9,22601.5,22654.4,9.245,209156.54,force_direct,
1608237480,22640.7,22654.7,22608,22608.1,3.744,84753.7,force_direct,
1608237540,22662.6,22688.9,22640.7,22640.7,5.861,132882.02,force_direct,
1608237600,22601.5,22700,22601.5,22662.6,11.01,249521.49,force_direct,
1608237660,22583.3,22604.3,22546.1,22601.5,17.46,394172.31,force_direct,
1608237720,22560,22591.1,22551.5,22583.3,7.795,175911.91,force_direct,
1608237780,22592.3,22592.3,22560,22560,4.212,95022.13,force_direct,
1608237840,22524.9,22598.2,22515,22592.3,13.25,298754.09,force_direct,
1608237900,22453.9,22526.6,22435,22524.9,52.62,1182396.49,force_direct,
1608237960,22352.5,22453.9,22267.2,22453.9,147.06,3284329.94,force_direct,
1608238020,22441.6,22493.8,22329.2,22352.5,48.89,1096165.9,force_direct,
1608238080,22498.5,22530.7,22441.6,22441.6,33.18,746614.41,force_direct,
1608238140,22606.8,22627.5,22481.8,22498.5,32.71,738951.96,force_direct,
1608238200,22620.3,22640.1,22574,22606.8,13.28,300202.62,force_direct,
1608238260,22602.6,22687.4,22602.6,22620.3,38.94,881705.66,force_direct,
1608238320,22675.3,22680,22602.6,22602.6,1.584,35902.25,force_direct,
1608238380,22662,22708.4,22660.3,22675.3,12.4,281417.07,force_direct,
1608238440,22705.6,22733.4,22662,22662,10.92,248054.06,force_direct,
1608238500,22688.1,22719.9,22679.1,22705.6,4.624,105006,force_direct,
1608238560,22640.8,22690.1,22632.7,22688.1,5.403,122405.41,force_direct,
1608238620,22697.5,22697.5,22632.7,22640.8,1.908,43210.54,force_direct,
1608238680,22699.9,22714.9,22694.5,22697.5,4.546,103215.08,force_direct,
1608238740,22799.9,22799.9,22699.9,22699.9,25.31,576234.65,force_direct,
1608238800,22813,22813,22750.9,22799.9,86.23,1965524.98,force_direct,
1608238860,22855.5,22876.3,22813,22813,42.66,974894.48,force_direct,
1608238920,22801.5,22855.5,22801.5,22855.5,4.414,100733.94,force_direct,
1608238980,22736,22803.9,22727.8,22801.5,11.88,270404.26,force_direct,
1608239040,22742.9,22748.1,22704.2,22736,2.293,52116.44,force_direct,
1608239100,22770.4,22770.4,22730.4,22742.9,6.265,142483.96,force_direct,
1608239160,22740,22773.5,22740,22770.4,0.6807,15484.65,force_direct,
1608239220,22651.5,22740,22640.7,22740,8.934,202692.98,force_direct,
1608239280,22670.4,22680.4,22651.4,22651.5,7.045,159647,force_direct,
1608239340,22657.5,22670.4,22652.6,22670.4,0.8901,20171.94,force_direct,
1608239400,22601.3,22657.5,22600.1,22657.5,8.744,197703.58,force_direct,
1608239460,22670,22670,22600,22601.3,6.955,157411.99,force_direct,
1608239520,22647.1,22695.1,22637.2,22670,8.806,199511.56,force_direct,
1608239580,22700,22700,22647.1,22647.1,1.68,38107.13,force_direct,
1608239640,22740.5,22750,22699.9,22700,10.41,236668.94,force_direct,
1608239700,22764.8,22764.8,22740.2,22740.5,5.861,133324.37,force_direct,
1608239760,22688.1,22765.6,22682.4,22764.8,11.06,251196.97,force_direct,
1608239820,22658.9,22688.1,22658.8,22688.1,0.5054,11455.67,force_direct,
1608239880,22641.5,22658.9,22624.3,22658.9,8.368,189485.72,force_direct,
1608239940,22625.5,22641.5,22625.5,22641.5,2.306,52182.73,force_direct,
1608240000,22602.4,22643.8,22602.4,22625.5,2.984,67509.25,force_direct,
1608240060,22555,22602.4,22555,22602.4,6.305,142338.66,force_direct,
1608240120,22566.3,22597.1,22555,22555,17.55,396287.14,force_direct,
1608240180,22540,22566.3,22540,22566.3,23.61,532403.63,force_direct,
1608240240,22500,22542.3,22500,22540,23.48,528879.75,force_direct,
1608240300,22509.1,22518.3,22500,22500,10.57,238011.24,force_direct,
1608240360,22540,22540,22509.1,22509.1,21.15,476370.64,force_direct,
1608240420,22569.5,22570,22539.9,22540,36.09,814010.04,force_direct,
1608240480,22530.7,22569.6,22530.7,22569.5,20.97,473014.7,force_direct,
1608240540,22526.9,22530.7,22522.9,22530.7,6.61,148890.75,force_direct,
1608240600,22472.5,22526.9,22470.8,22526.9,49.36,1110200.94,force_direct,
1608240660,22453.7,22472.6,22444.1,22472.5,57.62,1293862.95,force_direct,
1608240720,22522.8,22522.8,22453.7,22453.7,46.62,1047928.97,force_direct,
1608240780,22588.7,22596,22522.8,22522.8,20.08,453050.97,force_direct,
1608240840,22623.5,22632.3,22588.6,22588.7,11.28,254948.49,force_direct,
1608240900,22605,22623.5,22605,22623.5,3.122,70610.97,force_direct,
1608240960,22627,22627,22605,22605,7.237,163631.74,force_direct,
1608241020,22661.5,22669.9,22627,22627,9.357,211941.72,force_direct,
1608241080,22664.3,22664.3,22661.5,22661.5,5.832,132176.91,force_direct,
1608241140,22670.6,22675.9,22660,22664.3,11.05,250504.5,force_direct,
1608241200,22652.1,22677.4,22652.1,22670.6,6.529,147946.24,force_direct,
1608241260,22611.5,22652.1,22544.9,22652.1,26.96,608958.75,force_direct,
1608241320,22648.5,22650.4,22611.5,22611.5,1.828,41384.51,force_direct,
1608241380,22624.2,22648.5,22623.2,22648.5,0.01754,396.74,force_direct,
1608241440,22698.1,22721.1,22624.2,22624.2,6.234,141453.58,force_direct,
1608241500,22718.7,22723.2,22694.1,22698.1,3.794,86189.18,force_direct,
1608241560,22706.1,22721.2,22706,22718.7,4.144,94097.13,force_direct,
1608241620,22701.8,22717,22700,22706.1,8.587,194982.53,force_direct,
1608241680,22668.8,22701.8,22668.8,22701.8,5.374,121915.54,force_direct,
1608241740,22695.3,22700,22668.5,22668.8,0.1257,2851.17,force_direct,
1608241800,22723.2,22723.2,22682,22695.3,23.23,527208.3,force_direct,
1608241860,22748.5,22748.5,22723.2,22723.2,4.084,92894.12,force_direct,
1608241920,22738.1,22750,22734.7,22748.5,1.294,29436.94,force_direct,
1608241980,22740,22749.9,22723.5,22738.1,7.567,172066.65,force_direct,
1608242040,22701.6,22740,22701.6,22740,4.157,94411.65,force_direct,
1608242100,22748.4,22748.4,22683,22701.6,2.823,64056.27,force_direct,
1608242160,22809.9,22816,22748.4,22748.4,10.84,247117.63,force_direct,
1608242220,22792,22809.9,22788.3,22809.9,6.636,151331.79,force_direct,
1608242280,22781,22798.5,22776.9,22792,3.994,91024.08,force_direct,
1608242340,22781.8,22791,22769.5,22781,5.292,120579.01,force_direct,
1608242400,22808.9,22810.9,22781.8,22781.8,8.916,203322.65,force_direct,
1608242460,22819,22819,22808.9,22808.9,2.216,50562.96,force_direct,
1608242520,22862.8,22870.4,22819,22819,16.24,371190.67,force_direct,
1608242580,22862.7,22866,22862.5,22862.8,5.876,134340.04,force_direct,
1608242640,22865.8,22865.8,22862.7,22862.7,8.743,199897.46,force_direct,
1608242700,22853.9,22865.8,22852.9,22865.8,1.516,34646.62,force_direct,
1608242760,22886.5,22886.5,22853.9,22853.9,2.357,53902.35,force_direct,
1608242820,22871.8,22900,22871.8,22886.5,3.176,72730.11,force_direct,
1608242880,22830.8,22871.8,22829,22871.8,5.098,116441.33,force_direct,
1608242940,22819.8,22830.8,22812,22830.8,2.124,48471.32,force_direct,
1608243000,22833.2,22833.2,22819.8,22819.8,1.549,35352.86,force_direct,
1608243060,22862.2,22862.2,22830.2,22833.2,4.039,92257.84,force_direct,
1608243120,22862.6,22862.7,22862.2,22862.2,1.64,37503.38,force_direct,
1608243180,22857.7,22868,22857.7,22862.6,12.04,275375.27,force_direct,
1608243240,22776.6,22857.7,22776.5,22857.7,12.41,283379.82,force_direct,
1608243300,22800.6,22801.2,22776.6,22776.6,0.2388,5443.83,force_direct,
1608243360,22784.7,22800.6,22784.7,22800.6,0.5602,12770.52,force_direct,
1608243420,22848.5,22848.5,22784.7,22784.7,0.6319,14402.97,force_direct,
1608243480,22885.4,22889.1,22848.5,22848.5,2.143,49025.47,force_direct,
1608243540,22882.6,22887.2,22882.6,22885.4,2.538,58087.75,force_direct,
1608243600,22876.2,22882.6,22873.9,22882.6,2.292,52433.27,force_direct,
1608243660,22930.1,22936.1,22876.2,22876.2,6.11,140096.59,force_direct,
1608243720,22927.1,22931.1,22925.5,22930.1,1.332,30545.71,force_direct,
1608243780,22946.6,22946.6,22927.1,22927.1,1.274,29236.65,force_direct,
1608243840,22940,22950,22940,22946.6,18.66,428166.31,force_direct,
1608243900,22878.1,22940,22878.1,22940,7.107,162755.58,force_direct,
1608243960,22917.6,22924.3,22878.1,22878.1,0.4461,10225.62,force_direct,
1608244020,22901.6,22917.7,22901.6,22917.6,0.7038,16128.13,force_direct,
1608244080,22901.5,22906.8,22893.4,22901.6,3.41,78084.83,force_direct,
1608244140,22914.6,22914.6,22897.4,22901.5,6.018,137819.15,force_direct,
1608244200,22905.7,22923.6,22902.8,22914.6,10.68,244821.43,force_direct,
1608244260,22801.5,22905.7,22801.5,22905.7,4.397,100438.12,force_direct,
1608244320,22868.8,22868.8,22801.5,22801.5,0.8297,18968.74,force_direct,
1608244380,22876.6,22880.9,22868.8,22868.8,1.282,29330.75,force_direct,
1608244440,22891.8,22891.8,22876.6,22876.6,3.485,79757.13,force_direct,
1608244500,22965.2,22965.2,22891.8,22891.8,7.193,164991.83,force_direct,
1608244560,22972.2,22982.3,22955.6,22965.2,12.13,278810.61,force_direct,
1608244620,22976.4,22992.3,22972.1,22972.2,15.44,354878.84,force_direct,
1608244680,22946.8,22976.4,22931.8,22976.4,3.87,88829.61,force_direct,
1608244740,22965,22969.3,22946.8,22946.8,1.54,35364.05,force_direct,
1608244800,22945.6,22965,22945.5,22965,3.074,70555.9,force_direct,
1608244860,22945.8,22947.1,22945.6,22945.6,4.089,93833.43,force_direct,
1608244920,22916.4,22946.5,22916.4,22945.8,1.386,31785.04,force_direct,
1608244980,22900,22917.1,22883.3,22916.4,4.363,99864.59,force_direct,
1608245040,22946,22947.1,22899.9,22900,4.053,92899.07,force_direct,
1608245100,23006.2,23008.4,22946,22946,6.329,145509.29,force_direct,
1608245160,23047.1,23070,23006.2,23006.2,11.7,269793.55,force_direct,
1608245220,23055.1,23055.1,23026.8,23047.1,3.223,74234.99,force_direct,
1608245280,23059.1,23067.3,23047,23055.1,5.42,124971.88,force_direct,
1608245340,23060,23070,23059.1,23059.1,5.416,124908.09,force_direct,
1608245400,23069.4,23069.4,23060,23060,2.848,65677.67,force_direct,
1608245460,23070,23070,23069.3,23069.4,3.761,86768.23,force_direct,
1608245520,23032.1,23070,23032,23070,6.678,154010.48,force_direct,
1608245580,23039.2,23058.6,23032.1,23032.1,7.309,168389.46,force_direct,
1608245640,23036.5,23039.2,23036.5,23039.2,0.8501,19583.29,force_direct,
1608245700,23036.8,23041,23022.4,23036.5,5.38,123890.77,force_direct,
1608245760,23037.6,23038.1,23036.7,23036.8,4.751,109446.37,force_direct,
1608245820,23037.7,23047.9,23037.2,23037.6,3.212,73998.12,force_direct,
1608245880,23038.2,23040.6,23037.3,23037.7,1.096,25239.43,force_direct,
1608245940,22994.4,23038.2,22982.5,23038.2,5.943,136732.9,force_direct,
1608246000,22998.3,23000,22982.6,22994.4,1.327,30521.41,force_direct,
1608246060,22990.2,23000,22990.1,22998.3,4.441,102109.9,force_direct,
1608246120,22943.2,22990.2,22927.8,22990.2,3.114,71561.69,force_direct,
1608246180,22829.3,22949.9,22741.9,22943.2,60.65,1382646.25,force_direct,
1608246240,22827.9,22844.5,22818.5,22829.3,1.92,43825.91,force_direct,
1608246300,22867.2,22871.1,22827.9,22827.9,3.43,78361.36,force_direct,
1608246360,22887.3,22887.3,22860.1,22867.2,0.5374,12288.85,force_direct,
1608246420,22813.9,22894.7,22813.9,22887.3,13.37,305419.67,force_direct,
1608246480,22861,22885.7,22813.9,22813.9,6.691,152870.14,force_direct,
1608246540,22878.2,22878.2,22860.9,22861,1.667,38125.91,force_direct,
1608246600,22871.8,22879.8,22861,22878.2,7.079,161887.19,force_direct,
1608246660,22836.2,22871.8,22826.5,22871.8,2.124,48541.02,force_direct,
1608246720,22870.4,22873.4,22836.2,22836.2,5.623,128499.76,force_direct,
1608246780,22864.4,22870.4,22852.2,22870.4,1.095,25043.52,force_direct,
1608246840,22864.8,22864.8,22863.1,22864.4,0.04895,1119.19,force_direct,
1608246900,22854.1,22888.3,22854.1,22864.8,7.309,167102.05,force_direct,
1608246960,22732.1,22855,22706.9,22854.1,20.27,461474.46,force_direct,
1608247020,22729.9,22755.4,22720,22732.1,5.533,125800.77,force_direct,
1608247080,22672,22730,22641.9,22729.9,9.574,217129.13,force_direct,
1608247140,22743,22743,22672,22672,2.496,56642.08,force_direct,
1608247200,22701.7,22748.5,22701.7,22743,0.285,6479.41,force_direct,
1608247260,22723.5,22723.5,22657.2,22701.7,2.57,58322.92,force_direct,
1608247320,22752.5,22770.7,22708.1,22723.5,9.933,225917.56,force_direct,
1608247380,22697.5,22752.5,22678.5,22752.5,0.8422,19117.63,force_direct,
1608247440,22752.5,22752.5,22697.2,22697.5,1.421,32315.62,force_direct,
1608247500,22751.4,22752.5,22724.2,22752.5,5.592,127162.31,force_direct,
1608247560,22754.5,22779.8,22742.5,22751.4,3.689,83953.78,force_direct,
1608247620,22703.7,22755.7,22703.7,22754.5,2.662,60522.3,force_direct,
1608247680,22684.3,22703.8,22684.3,22703.7,0.445,10102.76,force_direct,
1608247740,22608,22684.3,22607.2,22684.3,2.848,64521.1,force_direct,
1608247800,22661.2,22661.2,22557.3,22608,31.52,713198.58,force_direct,
1608247860,22723.5,22741.9,22656.5,22661.2,5.921,134483.94,force_direct,
1608247920,22723.8,22723.8,22715.2,22723.5,0.3397,7716.73,force_direct,
1608247980,22771.5,22783.9,22723.4,22723.8,1.868,42500.97,force_direct,
1608248040,22780.1,22780.1,22765.1,22771.5,3.917,89200.03,force_direct,
1608248100,22771,22816.9,22771,22780.1,11.62,264833.88,force_direct,
1608248160,22771,22771,22748.9,22771,1.297,29523.19,force_direct,
1608248220,22771,22771,22755.5,22771,6.355,144676.1,force_direct,
1608248280,22823.5,22823.5,22746.1,22771,48.99,1115776.18,force_direct,
1608248340,22760.9,22823.5,22760.9,22823.5,11.14,253888.37,force_direct,
1608248400,22711.3,22771,22708.2,22760.9,9.622,218794.5,force_direct,
1608248460,22701,22721,22701,22711.3,7.983,181277.18,force_direct,
1608248520,22701.6,22742.4,22701,22701,2.035,46269.92,force_direct,
1608248580,22725.4,22739.4,22701.6,22701.6,0.4076,9260.72,force_direct,
1608248640,22698.7,22725.4,22698.7,22725.4,0.09917,2251.57,force_direct,
1608248700,22736,22765.8,22698.7,22698.7,1.738,39499.16,force_direct,
1608248760,22781,22781.2,22736,22736,1.6,36449.92,force_direct,
1608248820,22800,22800,22780.5,22781,0.6918,15769.33,force_direct,
1608248880,22859.5,22859.5,22800,22800,20.25,462646.16,force_direct,
1608248940,22827,22859.5,22813.2,22859.5,3.176,72485.32,force_direct,
1608249000,22808.9,22855,22779.6,22827,6.179,141118.51,force_direct,
1608249060,22812.2,22822.1,22800,22808.9,1.198,27322.23,force_direct,
1608249120,22832.6,22835.9,22809.4,22812.2,0.8668,19785.64,force_direct,
1608249180,22821.9,22835.1,22819.2,22832.6,0.5932,13536.02,force_direct,
1608249240,22821.9,22822,22819.2,22821.9,0.1004,2290.65,force_direct,
1608249300,22857.1,22857.1,22821.9,22821.9,4.513,103008.5,force_direct,
1608249360,22827.4,22873.1,22821.7,22857.1,2.48,56641.81,force_direct,
1608249420,22848.5,22848.5,22826.8,22827.4,0.6651,15183.99,force_direct,
1608249480,22823.4,22848.5,22820.3,22848.5,10.09,230184.99,force_direct,
1608249540,22826.2,22846.9,22817.4,22823.4,5.464,124714.91,force_direct,
1608249600,22832.6,22832.6,22811.8,22826.2,0.7332,16730.34,force_direct,
1608249660,22776.1,22832.6,22776.1,22832.6,1.812,41290.05,force_direct,
1608249720,22767.4,22791.4,22750,22776.1,4.428,100807.93,force_direct,
1608249780,22772.1,22800,22767.4,22767.4,1.435,32690.47,force_direct,
1608249840,22785.8,22786.1,22772.1,22772.1,0.1685,3838.43,force_direct,
1608249900,22775.1,22785.8,22761,22785.8,0.4923,11212.08,force_direct,
1608249960,22750,22775.1,22750,22775.1,0.1284,2921.05,force_direct,
1608250020,22726.2,22750.1,22714.7,22750,1.442,32772.32,force_direct,
1608250080,22726.6,22743.8,22719.6,22726.2,0.6294,14305.65,force_direct,
1608250140,22730.8,22742,22719.6,22726.6,2.622,59581.3,force_direct,
1608250200,22723.7,22730.8,22723,22730.8,0.3526,8013.14,force_direct,
1608250260,22688.8,22723.7,22686.9,22723.7,1.58,35861.08,force_direct,
1608250320,22692.4,22705.2,22687.8,22688.8,0.1998,4534.62,force_direct,
1608250380,22724.7,22730.7,22692.4,22692.4,0.9411,21388.47,force_direct,
1608250440,22699,22726.4,22691,22724.7,1.716,38963.35,force_direct,
1608250500,22689.3,22699,22688.9,22699,4.118,93450.16,force_direct,
1608250560,22699.9,22700,22689.3,22689.3,6.663,151259.68,force_direct,
1608250620,22700,22700,22699.9,22699.9,3.556,80716.2,force_direct,
1608250680,22678.1,22700,22664.3,22700,18.21,412985.6,force_direct,
1608250740,22652.4,22682.8,22652.4,22678.1,2.695,61110.61,force_direct,
1608250800,22627.8,22652.4,22627.7,22652.4,10.95,247944.3,force_direct,
1608250860,22559.3,22627.8,22508.7,22627.8,37.1,837220.65,force_direct,
1608250920,22588.4,22588.4,22559.3,22559.3,0.3431,7750.33,force_direct,
1608250980,22569.2,22588.4,22569.2,22588.4,3.122,70504.03,force_direct,
1608251040,22588,22603.1,22568.6,22569.2,2.466,55698.84,force_direct,
1608251100,22603.1,22603.1,22580.2,22588,2.176,49167.78,force_direct,
1608251160,22595.2,22603.1,22580.3,22603.1,0.2528,5711.33,force_direct,
1608251220,22600.7,22603.1,22584.5,22595.2,5.814,131402.63,force_direct,
1608251280,22558.6,22600.7,22558.5,22600.7,3.582,80877.3,force_direct,
1608251340,22592.7,22592.7,22551.5,22558.6,1.73,39046.87,force_direct,
1608251400,22506,22594.6,22506,22592.7,4.118,92941.31,force_direct,
1608251460,22499.9,22506,22451.3,22506,21.34,479869.36,force_direct,
1608251520,22534.1,22534.1,22498.9,22499.9,3.972,89440.69,force_direct,
1608251580,22525,22534.1,22500,22534.1,2.35,52899.82,force_direct,
1608251640,22589.5,22592.6,22525,22525,27.05,610024.75,force_direct,
1608251700,22635,22635,22589.5,22589.5,4.238,95826.11,force_direct,
1608251760,22689.5,22696.2,22634.9,22635,6.215,140936.63,force_direct,
1608251820,22718.6,22718.7,22683.7,22689.5,1.784,40510.69,force_direct,
1608251880,22730.8,22730.8,22718.6,22718.6,3.426,77842.68,force_direct,
1608251940,22731.5,22731.5,22730.8,22730.8,0.09014,2049.06,force_direct,
1608252000,22781.8,22821.9,22731.5,22731.5,44.7,1018899.28,force_direct,
1608252060,22812.8,22815.6,22779,22781.8,3.038,69278.63,force_direct,
1608252120,22797.6,22824.9,22797.5,22812.8,1.893,43164.22,force_direct,
1608252180,22802.5,22810.9,22797.5,22797.6,7.373,168128.39,force_direct,
1608252240,22807.1,22809.6,22797.6,22802.5,0.4952,11294.1,force_direct,
1608252300,22800,22807.1,22774.9,22807.1,2.446,55749.88,force_direct,
1608252360,22800,22815.1,22800,22800,0.6656,15181.1,force_direct,
1608252420,22807,22807,22800,22800,0.2061,4699.56,force_direct,
1608252480,22830,22830,22807,22807,0.2482,5663.31,force_direct,
1608252540,22827.1,22838.7,22827.1,22830,1.376,31416.5,force_direct,
1608252600,22834.2,22840.7,22827.1,22827.1,2.296,52411.94,force_direct,
1608252660,22838.6,22844,22834.2,22834.2,0.7966,18193.07,force_direct,
1608252720,22828.6,22838.6,22823.7,22838.6,3.731,85155.43,force_direct,
1608252780,22751.5,22828.6,22751.5,22828.6,3.979,90698.12,force_direct,
1608252840,22729.4,22751.5,22701.7,22751.5,7.921,180072.8,force_direct,
1608252900,22704.7,22740.3,22699.7,22729.4,20.62,468663.91,force_direct,
1608252960,22710.6,22716.7,22702.7,22704.7,0.6112,13882.36,force_direct,
1608253020,22717.9,22717.9,22704.2,22710.6,0.3963,8999.74,force_direct,
1608253080,22741.9,22741.9,22717.9,22717.9,0.6094,13854.59,force_direct,
1608253140,22770.3,22770.3,22741.9,22741.9,0.178,4050.04,force_direct,
1608253200,22736.6,22770.3,22736.6,22770.3,2.083,47365.26,force_direct,
1608253260,22682.5,22736.6,22682.5,22736.6,2.214,50278.96,force_direct,
1608253320,22676.6,22693.3,22676.5,22682.5,2.273,51549.44,force_direct,
1608253380,22677.1,22684.6,22676.6,22676.6,0.6227,14122.03,force_direct,
1608253440,22675.2,22677.1,22626.8,22677.1,20.04,453905.13,force_direct,
1608253500,22674.1,22684.6,22674.1,22675.2,1.505,34140.17,force_direct,
1608253560,22684.6,22684.6,22674.1,22674.1,1.674,37976.19,force_direct,
1608253620,22689.2,22698.5,22684.6,22684.6,4.721,107135.89,force_direct,
1608253680,22702.6,22702.7,22688.3,22689.2,3.885,88153.35,force_direct,
1608253740,22709.4,22709.6,22702.3,22702.6,0.5719,12986.15,force_direct,
1608253800,22727.9,22730.2,22702.8,22709.4,3.869,87924.09,force_direct,
1608253860,22728.5,22738.1,22727.6,22727.9,0.2257,5131.54,force_direct,
1608253920,22750,22760,22728.5,22728.5,0.2254,5126.92,force_direct,
1608253980,22750,22757.9,22744.8,22750,17.76,404093.26,force_direct,
1608254040,22811.8,22811.8,22750,22750,7.172,163266.32,force_direct,
1608254100,22946.9,22965.2,22811.8,22811.8,20.48,468958.94,force_direct,
1608254160,22985.4,23039.2,22923.6,22946.9,65.99,1517997.97,force_direct,
1608254220,22992.7,22992.7,22962.7,22985.4,9.644,221659.43,force_direct,
1608254280,23024,23026.2,22992.7,22992.7,21.36,491454.58,force_direct,
1608254340,22995.1,23041.4,22995,23024,12.05,277430.13,force_direct,
1608254400,23000.1,23033.4,22981,22995.1,25.67,590764.32,force_direct,
1608254460,23064.3,23068.2,23000,23000.1,7.187,165596.17,force_direct,
1608254520,23055.9,23100,23039.4,23064.3,17.86,412102.55,force_direct,
1608254580,23038.1,23055.9,23028,23055.9,2.376,54724.63,force_direct,
1608254640,23063.7,23075,23038.1,23038.1,13.29,306164.21,force_direct,
1608254700,23068,23075,23047.4,23063.7,4.382,101058.12,force_direct,
1608254760,23017.3,23068,22989.2,23068,9.87,227278.64,force_direct,
1608254820,23004.7,23017.3,22984.3,23017.3,3.71,85300.5,force_direct,
1608254880,23000,23008,22990.1,23004.7,2.174,49997.67,force_direct,
1608254940,23094.9,23094.9,22992.6,23000,16.04,369523.97,force_direct,
1608255000,23112,23136.4,23059.1,23094.9,26.83,620288.55,force_direct,
1608255060,23130.2,23159.9,23110.2,23112,11.24,259955.82,force_direct,
1608255120,23148.5,23148.5,23120.4,23130.2,12.59,291184.97,force_direct,
1608255180,23125.2,23149,23125.1,23148.5,3.487,80667.75,force_direct,
1608255240,23083.8,23125.2,23083.8,23125.2,1.615,37310.65,force_direct,
1608255300,23092.3,23095.5,23065.7,23083.8,10.9,251522.39,force_direct,
1608255360,23054.1,23100.1,23054.1,23092.3,41.56,959975.08,force_direct,
1608255420,23076.5,23076.5,23054.1,23054.1,9.373,216135.24,force_direct,
1608255480,23076.6,23099.3,23076.5,23076.5,1.497,34579.05,force_direct,
1608255540,23040.9,23076.6,23038.9,23076.6,0.2378,5483.09,force_direct,
1608255600,23085,23088.1,23040.9,23040.9,6.643,153211.64,force_direct,
1608255660,23122.6,23122.9,23085,23085,10.27,237385.73,force_direct,
1608255720,23092.5,23122.6,23092.5,23122.6,1.93,44577.96,force_direct,
1608255780,23076.6,23092.5,23076.5,23092.5,2.184,50407.01,force_direct,
1608255840,23069.6,23076.6,23020.1,23076.6,3.851,88773.14,force_direct,
1608255900,23053.8,23069.6,23026.6,23069.6,1.137,26193.79,force_direct,
1608255960,23033.6,23074.8,23033.6,23053.8,1.614,37209.52,force_direct,
1608256020,23010.8,23036.6,23010.8,23033.6,2.374,54649.16,force_direct,
1608256080,23010.8,23010.8,23010.8,23010.8,0,0,force_direct,
1608256140,23015,23026.5,23010.8,23010.8,3.025,69648.98,force_direct,
1608256200,22976,23026.5,22976,23015,6.379,146754.54,force_direct,
1608256260,23005.7,23010,22973.5,22976,1.672,38439.3,force_direct,
1608256320,23023.3,23031.6,22986.5,23005.7,1.782,40989.3,force_direct,
1608256380,23028.2,23034.5,23023.1,23023.3,1.81,41672.79,force_direct,
1608256440,23035.2,23048.5,23028.2,23028.2,0.179,4124.67,force_direct,
1608256500,23015.1,23035.2,23013.4,23035.2,1.53,35240.74,force_direct,
1608256560,23001.6,23015.1,23001.5,23015.1,0.2093,4815.08,force_direct,
1608256620,22984.1,23001.6,22984.1,23001.6,2.294,52732.68,force_direct,
1608256680,23006.9,23007.3,22984.1,22984.1,0.2667,6134.01,force_direct,
1608256740,23004.1,23006.9,23001.6,23006.9,0.534,12285.28,force_direct,
1608256800,22962.1,23004.1,22962.1,23004.1,5.171,118824.78,force_direct,
1608256860,22975,22975,22957.3,22962.1,0.6119,14048.88,force_direct,
1608256920,23002.7,23002.7,22975,22975,1.117,25677.65,force_direct,
1608256980,23043.3,23043.3,23002.7,23002.7,2.242,51619.51,force_direct,
1608257040,23048.4,23048.5,23043.3,23043.3,0.2007,4626.94,force_direct,
1608257100,23073.8,23077.5,23048.4,23048.4,2.574,59387.34,force_direct,
1608257160,23044.4,23073.8,23044.4,23073.8,0.2753,6345.23,force_direct,
1608257220,23074.5,23075.2,23044.4,23044.4,0.8771,20232.94,force_direct,
1608257280,23069.6,23077,23068.4,23074.5,2.022,46636.52,force_direct,
1608257340,23077.9,23079.3,23069.6,23069.6,0.5831,13455.23,force_direct,
1608257400,23093.3,23093.4,23077.5,23077.9,1.496,34547.33,force_direct,
1608257460,23092.8,23100,23087.3,23093.3,2.344,54113.84,force_direct,
1608257520,23084,23092.8,23084,23092.8,2.422,55935.75,force_direct,
1608257580,23050,23084.1,23050,23084,3.681,84924.72,force_direct,
1608257640,23090.9,23091,23048.5,23050,1.526,35195.2,force_direct,
1608257700,23111.6,23124.5,23090.9,23090.9,5.91,136527.76,force_direct,
1608257760,23133.5,23136.1,23111.6,23111.6,0.2788,6448.69,force_direct,
1608257820,23128.1,23134.4,23123.9,23133.5,1.427,33004.79,force_direct,
1608257880,23125.2,23129.2,23120,23128.1,1.603,37068.49,force_direct,
1608257940,23160.4,23160.4,23125.2,23125.2,3.364,77879.89,force_direct,
1608258000,23137.8,23160.4,23137.8,23160.4,0.4993,11557.15,force_direct,
1608258060,23154,23154,23137.8,23137.8,1.146,26536.07,force_direct,
1608258120,23120.1,23154,23120,23154,3.546,82016.27,force_direct,
1608258180,23129.9,23130,23120.1,23120.1,0.2714,6276.34,force_direct,
1608258240,23122.8,23129.9,23120,23129.9,0.05524,1277.33,force_direct,
1608258300,23129.2,23130,23120.1,23122.8,4.817,111420.42,force_direct,
1608258360,23174.7,23174.7,23129.1,23129.2,10.48,242299.17,force_direct,
1608258420,23213.8,23218.6,23174.7,23174.7,13.95,323497.13,force_direct,
1608258480,23198.4,23213.8,23190,23213.8,1.269,29425.27,force_direct,
1608258540,23205.9,23215.4,23195.3,23198.4,6.443,149512.48,force_direct,
1608258600,23196.6,23213.7,23190.1,23205.9,0.5094,11821.12,force_direct,
1608258660,23229,23229,23196.6,23196.6,2.377,55189.57,force_direct,
1608258720,23227.7,23257.8,23227.7,23229,7.152,166271.68,force_direct,
1608258780,23227.2,23235.1,23227.2,23227.7,0.3321,7714.37,force_direct,
1608258840,23227.1,23227.2,23227.1,23227.2,2.25,52261.94,force_direct,
