unix,a,b,c,v,p,t,l,h,o
1609244610.6819017,128.75,128.73,128.75,50087.03066006,126.81466,8977,122.55,130.5,1
1609244620.9344454,128.74,128.73,128.75,50087.03066006,126.81466,8977,122.55,130.5,1
1609244631.1634808,128.81,128.78,128.82,50095.36773328,126.81498,8984,122.55,130.5,1
1609244641.4046395,128.8,128.78,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244651.6420734,129.09,129.01,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244661.872999,129.02,128.91,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244672.0951157,128.85,128.8,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244682.6484654,128.81,128.79,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244692.8875003,128.8,128.79,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244703.2850244,128.8,128.79,128.8,50095.86577328,126.815,8985,122.55,130.5,1
1609244713.519303,128.89,128.82,128.91,50100.86577328,126.81521,8995,122.55,130.5,1
1609244723.7640872,128.85,128.78,128.77,50101.19207748,126.81522,8998,122.55,130.5,1
1609244733.9889748,128.86,128.84,128.9,50102.39583127,126.81527,9001,122.55,130.5,1
1609244744.2243333,128.86,128.84,128.9,50102.39583127,126.81527,9001,122.55,130.5,1
1609244754.453347,128.87,128.86,128.9,50102.39583127,126.81527,9001,122.55,130.5,1
1609244764.7333274,128.87,128.86,128.87,50103.43458952,126.81531,9002,122.55,130.5,1
1609244774.9719863,128.87,128.86,128.87,50109.43458952,126.81556,9003,122.55,130.5,1
1609244785.2264566,128.87,128.86,128.87,50109.43458952,126.81556,9003,122.55,130.5,1
1609244795.463385,128.89,128.88,128.88,50116.99521419,126.81587,9008,122.55,130.5,1
1609244805.6990256,128.91,128.9,128.9,50117.32820724,126.81588,9010,122.55,130.5,1
1609244815.9227705,128.91,128.9,128.9,50117.32820724,126.81588,9010,122.55,130.5,1
1609244826.5142994,128.94,128.93,128.94,50118.68527056,126.81594,9014,122.55,130.5,1
1609244836.766281,129.16,129.12,129.15,50130.98918332,126.81651,9021,122.55,130.5,1
1609244846.997018,129.17,129.16,129.15,50130.98918332,126.81651,9021,122.55,130.5,1
1609244857.225869,129.32,129.25,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244867.4492393,129.32,129.28,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244877.7134025,129.32,129.3,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244887.9538748,129.31,129.29,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244898.1974564,129.3,129.29,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244908.4401202,129.3,129.29,129.32,50137.70818442,126.81683,9025,122.55,130.5,1
1609244918.665928,129.19,129.13,129.28,50137.90818452,126.81684,9027,122.55,130.5,1
1609244928.894042,129.19,129.18,129.28,50137.90818452,126.81684,9027,122.55,130.5,1
1609244939.1300068,129.2,129.19,129.28,50137.90818452,126.81684,9027,122.55,130.5,1
1609244949.360604,129.2,129.19,129.28,50137.90818452,126.81684,9027,122.55,130.5,1
1609244959.603187,129.19,129.18,129.28,50137.90818452,126.81684,9027,122.55,130.5,1
1609244969.8408177,129.19,129.18,129.19,50138.90818452,126.81689,9028,122.55,130.5,1
1609244980.1514966,129.35,129.31,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609244990.3757305,129.35,129.34,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609245000.5951672,129.35,129.34,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609245010.8364508,129.35,129.34,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609245020.9955487,129.35,129.34,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609245031.2284076,129.35,129.34,129.34,50142.25723171,126.81705,9035,122.55,130.5,1
1609245041.469858,129.24,129.18,129.29,50148.31323201,126.81736,9044,122.55,130.5,1
1609245051.710749,129.19,129.18,129.29,50148.31323201,126.81736,9044,122.55,130.5,1
1609245061.9453545,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245072.1859312,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245082.4164505,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245092.6723778,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245102.9259777,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245113.1752572,129.14,129.13,129.18,50150.03142342,126.81744,9051,122.55,130.5,1
1609245123.4172416,129.14,129.13,129.13,50234.48242342,126.82133,9060,122.55,130.5,1
1609245133.651135,129.07,129.06,128.99,50234.58242383,126.82133,9062,122.55,130.5,1
1609245143.8987763,129.15,129.13,128.99,50234.58242383,126.82133,9062,122.55,130.5,1
1609245154.1251388,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245164.3495915,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245174.6122007,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245184.8616748,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245195.5492427,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245205.7777207,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245216.131877,129.15,129.14,129.14,50235.78616173,126.82139,9063,122.55,130.5,1
1609245226.383937,129.11,129.03,129.13,50236.09908095,126.8214,9066,122.55,130.5,1
1609245236.6680238,129.14,129.13,129.12,50272.88328975,126.82308,9069,122.55,130.5,1
1609245246.9177916,129.15,129.14,129.16,50273.28328975,126.8231,9072,122.55,130.5,1
1609245257.150199,129.16,129.15,129.16,50273.28328975,126.8231,9072,122.55,130.5,1
1609245267.3882382,129.16,129.15,129.16,50273.28328975,126.8231,9072,122.55,130.5,1
1609245277.6368136,129.16,129.15,129.16,50273.28328975,126.8231,9072,122.55,130.5,1
1609245287.9120004,129.31,129.3,129.23,50316.48001774,126.82513,9093,122.55,130.5,1
1609245298.151911,129.31,129.3,129.23,50316.48001774,126.82513,9093,122.55,130.5,1
1609245308.408875,129.31,129.3,129.23,50316.48001774,126.82513,9093,122.55,130.5,1
1609245318.6540794,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245328.886998,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245339.134725,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245349.405426,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245359.6453168,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245369.88835,129.31,129.3,129.3,50318.38001774,126.82522,9097,122.55,130.5,1
1609245380.1213849,129.44,129.4,129.45,50340.49263298,126.82635,9119,122.55,130.5,1
1609245390.514738,129.41,129.4,129.45,50340.49263298,126.82635,9119,122.55,130.5,1
1609245400.7627275,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245411.308601,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245421.5547562,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245431.8819306,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245442.2249322,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245452.4609678,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245462.8069932,129.44,129.43,129.43,50341.15537923,126.82639,9122,122.55,130.5,1
1609245473.0423765,129.32,129.19,129.4,50341.85537959,126.82642,9129,122.55,130.5,1
1609245483.2855082,129.24,129.15,129.4,50341.85537959,126.82642,9129,122.55,130.5,1
1609245493.547155,129.38,129.34,129.4,50341.85537959,126.82642,9129,122.55,130.5,1
1609245503.867951,129.36,129.34,129.34,50341.95537959,126.82643,9130,122.55,130.5,1
1609245514.1250982,129.36,129.35,129.34,50341.95537959,126.82643,9130,122.55,130.5,1
1609245524.3701427,129.36,129.35,129.34,50341.95537959,126.82643,9130,122.55,130.5,1
1609245534.6104395,129.36,129.35,129.34,50341.95537959,126.82643,9130,122.55,130.5,1
1609245544.9301963,129.28,129.27,129.27,50396.24136959,126.82914,9145,122.55,130.5,1
1609245555.19197,129.29,129.27,129.27,50396.24136959,126.82914,9145,122.55,130.5,1
1609245565.4334202,129.28,129.27,129.27,50396.24136959,126.82914,9145,122.55,130.5,1
1609245575.6736104,129.2,129.13,129.27,50396.241377,126.82914,9146,122.55,130.5,1
1609245585.912733,129.16,129.15,129.15,50396.341377,126.82915,9147,122.55,130.5,1
1609245596.1565752,129.16,129.15,129.15,50396.795577,126.82917,9148,122.55,130.5,1
1609245606.3796644,129.16,129.15,129.15,50396.795577,126.82917,9148,122.55,130.5,1
1609245616.6133397,129.16,129.15,129.15,50396.795577,126.82917,9148,122.55,130.5,1
1609245627.0529394,129.16,129.15,129.15,50396.795577,126.82917,9148,122.55,130.5,1
1609245637.2880194,128.91,128.86,129.08,50399.24582941,126.82928,9158,122.55,130.5,1
1609245647.5287285,128.94,128.91,129.08,50399.24582941,126.82928,9158,122.55,130.5,1
1609245657.7720656,128.95,128.9,129.08,50399.24582941,126.82928,9158,122.55,130.5,1
1609245668.048262,128.95,128.94,128.91,50399.44582941,126.82929,9159,122.55,130.5,1
1609245678.2892213,128.95,128.94,128.91,50399.44582941,126.82929,9159,122.55,130.5,1
1609245688.532873,128.95,128.94,128.91,50399.44582941,126.82929,9159,122.55,130.5,1
1609245698.7746894,128.91,128.9,128.94,50400.12739452,126.82932,9161,122.55,130.5,1
1609245709.0110168,128.89,128.88,128.88,50402.66298478,126.82942,9166,122.55,130.5,1
1609245719.2483785,128.65,128.57,128.69,50404.0201172,126.82947,9170,122.55,130.5,1
1609245729.4882622,128.65,128.64,128.6,50404.1201172,126.82947,9171,122.55,130.5,1
1609245739.7383404,128.66,128.65,128.6,50404.1201172,126.82947,9171,122.55,130.5,1
1609245749.9729626,128.66,128.65,128.6,50404.1201172,126.82947,9171,122.55,130.5,1
1609245760.2436855,128.66,128.65,128.6,50404.1201172,126.82947,9171,122.55,130.5,1
1609245770.4779105,128.82,128.72,128.66,50404.30232731,126.82948,9173,122.55,130.5,1
1609245781.0604022,128.66,128.65,128.66,50404.30232731,126.82948,9173,122.55,130.5,1
1609245791.2910893,128.65,128.64,128.64,50407.56010364,126.8296,9180,122.55,130.5,1
1609245801.517985,128.65,128.64,128.64,50407.56010364,126.8296,9180,122.55,130.5,1
1609245811.7552598,128.65,128.64,128.64,50408.23110364,126.82962,9183,122.55,130.5,1
1609245822.0041275,128.68,128.65,128.64,50408.23110364,126.82962,9183,122.55,130.5,1
1609245832.5667048,128.71,128.65,128.64,50408.23110364,126.82962,9183,122.55,130.5,1
1609245842.8054252,128.67,128.66,128.64,50408.23110364,126.82962,9183,122.55,130.5,1
1609245853.0748954,128.67,128.66,128.64,50408.23110364,126.82962,9183,122.55,130.5,1
1609245863.315012,128.67,128.66,128.67,50409.23110364,126.82966,9185,122.55,130.5,1
1609245873.5660274,128.68,128.67,128.67,50409.23110364,126.82966,9185,122.55,130.5,1
1609245884.073429,128.68,128.66,128.67,50409.23110364,126.82966,9185,122.55,130.5,1
1609245894.3083675,128.67,128.66,128.67,50409.23110364,126.82966,9185,122.55,130.5,1
1609245904.5525634,128.67,128.66,128.67,50409.33110364,126.82966,9186,122.55,130.5,1
1609245914.7862442,128.67,128.66,128.67,50409.43110364,126.82967,9187,122.55,130.5,1
1609245925.0241525,128.73,128.72,128.68,50410.68705686,126.82971,9191,122.55,130.5,1
1609245935.2539735,128.84,128.83,128.84,50419.46153192,126.83005,9195,122.55,130.5,1
1609245945.4997954,128.88,128.87,128.87,50421.47421862,126.83013,9197,122.55,130.5,1
1609245955.744478,128.88,128.87,128.87,50421.47421862,126.83013,9197,122.55,130.5,1
1609245965.9957397,128.88,128.87,128.87,50421.47421862,126.83013,9197,122.55,130.5,1
1609245976.2283804,128.88,128.87,128.87,50421.47421862,126.83013,9197,122.55,130.5,1
1609245986.463579,128.88,128.87,128.87,50421.47421862,126.83013,9197,122.55,130.5,1
1609245996.681143,129.07,129.02,129.01,50430.55948612,126.83051,9205,122.55,130.5,1
1609246006.954894,129.15,129.14,129.07,50431.99525118,126.83057,9206,122.55,130.5,1
1609246017.19699,129.32,129.26,129.17,50432.32760359,126.83059,9208,122.55,130.5,1
1609246027.432396,129.32,129.31,129.17,50432.32760359,126.83059,9208,122.55,130.5,1
1609246037.664955,129.32,129.31,129.17,50432.32760359,126.83059,9208,122.55,130.5,1
1609246047.895957,129.37,129.36,129.32,50432.42760374,126.83059,9209,122.55,130.5,1
1609246058.1424105,129.36,129.3,129.32,50432.42760374,126.83059,9209,122.55,130.5,1
1609246068.376099,129.22,129.16,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246078.613597,129.21,129.2,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246088.862659,129.21,129.2,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246099.1056373,129.25,129.2,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246109.668363,129.28,129.27,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246119.9073424,129.28,129.27,129.22,50452.42760374,126.83154,9211,122.55,130.5,1
1609246130.1505854,129.27,129.21,129.23,50553.23760374,126.83631,9215,122.55,130.5,1
1609246140.395775,129.27,129.21,129.23,50553.23760374,126.83631,9215,122.55,130.5,1
1609246150.718571,129.21,129.2,129.23,50553.23760374,126.83631,9215,122.55,130.5,1
1609246160.9549203,129.21,129.2,129.23,50553.23760374,126.83631,9215,122.55,130.5,1
1609246171.1979654,129.21,129.2,129.23,50553.23760374,126.83631,9215,122.55,130.5,1
1609246181.4333386,129.03,129.0,129.03,50562.19103359,126.8367,9223,122.55,130.5,1
1609246191.9856372,129.01,129.0,129.03,50562.19103359,126.8367,9223,122.55,130.5,1
1609246202.4328012,129.01,129.0,129.03,50562.19103359,126.8367,9223,122.55,130.5,1
1609246212.6943953,128.89,128.88,129.0,50563.9237617,126.83678,9226,122.55,130.5,1
1609246223.0122926,128.72,128.71,128.88,50564.0237617,126.83678,9227,122.55,130.5,1
1609246233.5595996,128.72,128.71,128.88,50564.0237617,126.83678,9227,122.55,130.5,1
1609246244.2088776,128.72,128.71,128.88,50564.0237617,126.83678,9227,122.55,130.5,1
1609246254.4371314,128.72,128.71,128.72,50564.2237617,126.83679,9228,122.55,130.5,1
1609246264.6721578,128.72,128.71,128.72,50564.2237617,126.83679,9228,122.55,130.5,1
1609246275.1332746,128.54,128.53,128.71,50573.60262011,126.83714,9236,122.55,130.5,1
1609246285.4752789,128.41,128.4,128.48,50842.82161947,126.84584,9241,122.55,130.5,1
1609246295.7316155,128.55,128.49,128.4,50852.81638162,126.84614,9244,122.55,130.5,1
1609246305.9657657,128.64,128.54,128.4,50852.81638162,126.84614,9244,122.55,130.5,1
1609246316.502632,128.63,128.62,128.4,50852.81638162,126.84614,9244,122.55,130.5,1
1609246326.7322962,128.54,128.53,128.62,50853.49437279,126.84617,9246,122.55,130.5,1
1609246336.975604,128.63,128.62,128.62,50853.49437279,126.84617,9246,122.55,130.5,1
1609246347.2182045,128.63,128.57,128.46,50854.49437279,126.8462,9252,122.55,130.5,1
1609246357.4518502,128.63,128.62,128.46,50854.49437279,126.8462,9252,122.55,130.5,1
1609246367.694734,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246378.2516162,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246389.2351727,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246399.5253868,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246409.7943673,128.44,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246420.0208058,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246430.3751483,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246440.632184,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246450.8791432,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246461.1228704,128.4,128.39,128.62,50854.99437309,126.84622,9257,122.55,130.5,1
1609246471.3666234,128.4,128.39,128.39,50868.01395964,126.84661,9263,122.55,130.5,1
1609246481.604005,128.26,128.25,128.35,50906.7391465,126.84779,9271,122.55,130.5,1
1609246492.3215122,128.37,128.35,128.35,50906.7391465,126.84779,9271,122.55,130.5,1
1609246502.560856,128.41,128.4,128.35,50906.7391465,126.84779,9271,122.55,130.5,1
1609246512.7789977,128.41,128.4,128.35,50906.7391465,126.84779,9271,122.55,130.5,1
1609246523.0059662,128.36,128.35,128.4,50906.83914654,126.84779,9272,122.55,130.5,1
1609246533.2414978,128.3,128.29,128.35,50907.03914669,126.84779,9274,122.55,130.5,1
1609246543.4879885,128.1,128.06,128.25,51176.13774581,126.85517,9291,122.55,130.5,1
1609246554.1706517,128.11,128.1,128.25,51176.13774581,126.85517,9291,122.55,130.5,1
1609246564.414269,127.97,127.96,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246574.655576,128.14,128.13,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246584.9034204,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246595.1446257,128.24,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246605.3862095,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246615.6265583,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246625.8674376,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246636.191701,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246646.4551966,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246656.6852186,128.23,128.22,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246666.917624,128.24,128.23,128.03,51178.96974319,126.85523,9296,122.55,130.5,1
1609246677.158355,128.36,128.35,128.28,51180.1868166,126.85527,9305,122.55,130.5,1
1609246687.4034894,128.36,128.35,128.28,51180.1868166,126.85527,9305,122.55,130.5,1
1609246697.8360906,128.33,128.28,128.28,51180.1868166,126.85527,9305,122.55,130.5,1
1609246708.1607096,128.4,128.39,128.36,51190.56457775,126.85557,9307,122.55,130.5,1
1609246718.4176686,128.38,128.34,128.36,51190.56457775,126.85557,9307,122.55,130.5,1
1609246728.6707194,128.34,128.33,128.36,51190.56457775,126.85557,9307,122.55,130.5,1
1609246738.9217365,128.34,128.33,128.36,51190.56457775,126.85557,9307,122.55,130.5,1
1609246749.1689737,128.3,128.29,128.33,51237.0403399,126.85691,9312,122.55,130.5,1
1609246759.415037,128.35,128.34,128.33,51237.0403399,126.85691,9312,122.55,130.5,1
1609246769.6475291,128.36,128.34,128.4,51243.0403399,126.85708,9317,122.55,130.5,1
1609246779.8786335,128.35,128.34,128.4,51243.0403399,126.85708,9317,122.55,130.5,1
1609246790.129702,128.35,128.34,128.4,51243.0403399,126.85708,9317,122.55,130.5,1
1609246800.3625505,128.35,128.34,128.4,51243.0403399,126.85708,9317,122.55,130.5,1
1609246810.5975082,128.41,128.4,128.4,51245.02373,126.85714,9319,122.55,130.5,1
1609246820.758611,128.59,128.58,128.47,51250.28207519,126.85731,9323,122.55,130.5,1
1609246831.000871,128.59,128.58,128.59,51252.66740714,126.85739,9325,122.55,130.5,1
1609246841.424773,128.59,128.58,128.59,51252.66740714,126.85739,9325,122.55,130.5,1
1609246851.6877985,128.59,128.58,128.59,51252.66740714,126.85739,9325,122.55,130.5,1
1609246861.9232242,128.66,128.65,128.62,51256.30109244,126.85751,9328,122.55,130.5,1
1609246872.630836,128.63,128.62,128.62,51256.30109244,126.85751,9328,122.55,130.5,1
1609246882.8837326,128.63,128.62,128.62,51256.30109244,126.85751,9328,122.55,130.5,1
1609246893.1343198,128.66,128.65,128.62,51256.30109244,126.85751,9328,122.55,130.5,1
1609246903.6627543,128.64,128.62,128.62,51256.30109244,126.85751,9328,122.55,130.5,1
1609246913.9162114,128.53,128.52,128.58,51258.43609278,126.85758,9334,122.55,130.5,1
1609246924.3526866,128.5,128.4,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246934.6032698,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246944.8385687,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246955.071157,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246965.338892,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246975.5866928,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246985.8328092,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609246996.0970662,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609247006.3367429,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609247016.5836024,128.47,128.46,128.52,51259.84706521,126.85763,9338,122.55,130.5,1
1609247026.8157854,128.42,128.38,128.39,51286.51354307,126.85844,9348,122.55,130.5,1
1609247037.049554,128.4,128.37,128.36,51381.25666799,126.86128,9360,122.55,130.5,1
1609247047.291063,128.43,128.41,128.41,51400.33157767,126.86185,9362,122.55,130.5,1
1609247057.5275092,128.43,128.42,128.41,51409.86828856,126.86214,9363,122.55,130.5,1
1609247067.7533755,128.43,128.42,128.41,51409.86828856,126.86214,9363,122.55,130.5,1
1609247078.043249,128.47,128.46,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247088.2859497,128.47,128.45,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247098.8299327,128.47,128.46,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247109.0810037,128.47,128.46,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247119.3293293,128.47,128.46,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247129.5908337,128.47,128.46,128.43,51410.50745956,126.86215,9364,122.55,130.5,1
1609247139.8920789,128.5,128.49,128.5,51412.0473569,126.8622,9370,122.55,130.5,1
1609247150.131034,128.52,128.51,128.52,51412.79993825,126.86223,9375,122.55,130.5,1
1609247160.5764923,128.55,128.54,128.54,51414.65321418,126.86229,9384,122.55,130.5,1
1609247170.813045,128.58,128.57,128.57,51415.13848256,126.8623,9387,122.55,130.5,1
1609247181.077916,128.58,128.57,128.58,51415.54108256,126.86232,9389,122.55,130.5,1
1609247191.3196392,128.58,128.57,128.58,51415.54108256,126.86232,9389,122.55,130.5,1
1609247201.63929,128.58,128.57,128.58,51415.54108256,126.86232,9389,122.55,130.5,1
1609247211.885229,128.63,128.62,128.72,51779.81656968,126.87509,9412,122.55,130.5,1
1609247222.1286905,128.66,128.6,128.72,51779.81656968,126.87509,9412,122.55,130.5,1
1609247232.4201071,128.74,128.7,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247242.659705,128.74,128.72,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247252.916325,128.71,128.67,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247263.1611106,128.7,128.66,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247273.4225268,128.72,128.68,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247283.6552672,128.72,128.7,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247293.901259,128.72,128.71,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247304.1686766,128.72,128.71,128.74,51780.63754245,126.87512,9415,122.55,130.5,1
1609247314.6929798,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247324.9512844,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247335.1792831,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247345.7154176,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247355.9537516,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247366.1933644,128.61,128.6,128.71,51780.73754245,126.87512,9416,122.55,130.5,1
1609247376.4280052,128.54,128.53,128.6,51838.63363585,126.87705,9434,122.55,130.5,1
1609247386.6794906,128.51,128.33,128.53,51839.75395209,126.87708,9437,122.55,130.5,1
1609247396.9187012,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247407.1415737,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247417.3855236,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247427.652777,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247437.8941493,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247448.1449077,128.34,128.33,128.34,51839.85395223,126.87708,9438,122.55,130.5,1
1609247458.4128635,128.34,128.33,128.33,51889.85395223,126.87848,9447,122.55,130.5,1
1609247468.6894422,128.34,128.33,128.33,51889.85395223,126.87848,9447,122.55,130.5,1
1609247478.9430022,128.28,128.24,128.33,51890.35395251,126.8785,9452,122.55,130.5,1
1609247489.193972,128.29,128.28,128.33,51890.35395251,126.8785,9452,122.55,130.5,1
1609247499.7313647,128.29,128.28,128.33,51890.35395251,126.8785,9452,122.55,130.5,1
1609247509.9727228,128.29,128.28,128.33,51890.35395251,126.8785,9452,122.55,130.5,1
1609247520.2846131,128.29,128.28,128.28,51892.05395251,126.87854,9456,122.55,130.5,1
1609247530.5267184,128.34,128.33,128.31,51892.78967478,126.87856,9459,122.55,130.5,1
1609247540.7916403,128.46,128.45,128.45,51903.27829773,126.87888,9469,122.55,130.5,1
1609247551.034394,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247561.5756624,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247571.8032188,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247582.027342,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247592.2932415,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247602.5162723,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247612.7476668,128.57,128.56,128.49,51908.3517637,126.87903,9473,122.55,130.5,1
1609247622.9769182,128.51,128.47,128.56,51908.75176388,126.87905,9477,122.55,130.5,1
1609247633.2499833,128.49,128.45,128.56,51908.75176388,126.87905,9477,122.55,130.5,1
1609247643.5091696,128.46,128.45,128.56,51908.75176388,126.87905,9477,122.55,130.5,1
1609247653.743327,128.44,128.38,128.45,51909.90298122,126.87908,9482,122.55,130.5,1
1609247663.9676487,128.44,128.4,128.45,51909.90298122,126.87908,9482,122.55,130.5,1
1609247674.2016275,128.41,128.4,128.45,51909.90298122,126.87908,9482,122.55,130.5,1
1609247684.4520671,128.39,128.38,128.4,51910.64124552,126.8791,9486,122.55,130.5,1
1609247694.681475,128.39,128.38,128.4,51910.64124552,126.8791,9486,122.55,130.5,1
1609247704.9219365,128.39,128.38,128.4,51910.64124552,126.8791,9486,122.55,130.5,1
1609247715.2527094,128.33,128.32,128.38,51911.74676093,126.87913,9494,122.55,130.5,1
1609247725.4915714,128.33,128.32,128.38,51911.74676093,126.87913,9494,122.55,130.5,1
1609247735.7342544,128.33,128.32,128.38,51911.74676093,126.87913,9494,122.55,130.5,1
1609247745.9681768,128.18,128.12,128.24,51913.12476149,126.87917,9504,122.55,130.5,1
